Price,Promotion,SeasonFactor,Sales
213.6252,0,1.2,2032.2738
147.5664,0,0.8,2067.6036
351.3251,0,0.8,972.52
486.8006,1,0.8,846.8378
129.0719,0,1.0,2449.1977
318.7025,1,0.8,1582.603
240.8833,0,1.2,1734.8785
251.0099,1,0.8,1911.0765
164.3663,0,0.8,2019.9003
421.3107,0,0.8,573.696
268.365,0,0.8,1386.9078
294.5326,1,1.2,2272.7309
187.1424,0,0.8,1944.6783
131.8138,0,1.2,2644.1992
88.6597,1,0.8,2912.1037
371.3536,1,1.0,1530.6563
138.3054,1,1.0,2969.1027
360.5339,0,1.2,1303.0405
225.6694,1,1.2,2508.0336
237.0987,0,1.0,1813.957
261.1299,1,1.0,2222.2234
215.4688,1,0.8,2366.516
95.279,0,1.0,2460.3259
189.3343,0,1.2,2291.3701
348.6805,0,1.2,1393.8775
349.603,0,1.0,1412.7355
178.8009,1,1.2,2848.717
257.0462,1,0.8,2143.6958
137.0513,1,0.8,2499.4698
144.6674,0,1.0,2220.5512
60.3712,0,1.2,2923.0099
453.5359,1,1.0,1362.8301
144.818,1,1.2,3075.1371
152.3902,0,1.2,2588.0917
175.8206,1,1.2,2955.0304
107.3336,1,0.8,2841.2048
337.6683,1,1.2,2026.9956
83.8143,0,0.8,2269.4338
110.3911,1,1.2,2933.5843
340.1405,0,1.0,1311.7313
202.8473,1,0.8,2366.0284
368.5765,0,0.8,684.6919
300.8411,1,0.8,1678.3821
165.2095,1,1.0,2572.2999
342.8726,1,0.8,1566.876
102.3232,0,1.0,2498.7059
291.3847,1,1.2,2351.2204
246.7166,1,1.2,2334.8266
170.5431,0,1.0,2181.7072
321.8022,0,0.8,1052.2807
442.1001,1,0.8,1173.0772
499.5071,1,1.0,954.3008
323.4932,1,1.2,1961.3195
232.1176,1,1.0,2272.1862
151.3432,1,0.8,2431.7498
165.6932,0,0.8,1980.7496
265.7547,1,0.8,2033.633
215.275,0,0.8,1826.7474
461.2165,0,1.2,842.033
215.733,1,1.2,2760.1301
218.0501,0,1.2,2107.313
222.5905,1,0.8,2313.5597
426.4791,0,0.8,651.8783
342.8547,0,0.8,1062.6304
326.376,1,1.0,1925.9632
200.3644,1,0.8,2328.9734
418.0569,0,1.2,1054.3071
67.2637,1,1.2,3479.2079
441.8587,1,1.2,1395.0372
280.7375,0,1.0,1654.1565
229.2126,0,1.2,2107.3849
273.7253,0,1.0,1737.8328
350.337,1,1.0,1856.735
55.7444,1,1.0,3203.0838
442.1983,1,0.8,1092.2876
251.0328,0,0.8,1541.4149
204.3349,1,1.2,2852.883
112.2105,0,1.2,2704.0453
247.7594,0,1.0,1865.5807
273.3452,0,0.8,1408.1691
231.641,0,1.2,1929.1264
355.397,0,1.2,1329.4681
239.4034,0,0.8,1704.2328
482.6379,0,1.0,513.6496
319.6749,1,1.2,2421.141
413.3651,0,1.2,1092.6095
99.2102,1,0.8,2839.0703
228.7811,1,0.8,2191.0357
201.5815,1,1.0,2510.0403
306.2671,1,1.0,1846.6765
437.5011,1,1.2,1537.2698
85.2522,0,1.0,2597.639
82.6587,1,1.2,3256.7709
432.643,1,1.2,1721.9316
145.7825,1,0.8,2404.897
350.939,0,1.2,1294.1778
294.2952,1,0.8,1903.8949
424.8021,1,1.2,1567.2761
106.29,1,1.2,3080.5599
108.4023,1,1.2,3177.4901
300.5683,0,1.0,1593.0962
475.8704,1,1.0,957.5613
236.749,0,0.8,1688.5422
197.1239,0,1.2,2247.4632
323.0102,1,0.8,1662.0004
468.7019,1,0.8,981.0509
426.6175,0,1.2,1093.16
497.9676,1,1.0,1065.1479
60.1559,1,1.0,3100.7118
100.7862,1,0.8,2904.8163
324.2605,0,1.0,1477.9297
419.2594,0,1.2,1205.8797
178.36,1,1.2,2635.6821
157.645,1,1.0,2826.2121
404.1391,0,1.0,942.4242
75.3718,0,0.8,2476.2169
216.2222,0,1.0,1720.7167
277.6142,0,0.8,1343.611
302.1569,0,1.2,1773.2538
377.8768,0,1.2,1363.2155
209.6806,0,1.2,2043.6012
325.708,1,1.0,1939.4787
313.4189,0,1.0,1351.291
296.4272,0,1.0,1491.2562
338.2175,1,0.8,1491.8998
166.7521,1,0.8,2500.5745
88.0919,1,0.8,2968.2756
103.6723,0,1.2,2770.1357
151.0621,0,0.8,1953.9199
275.0891,1,1.0,2119.9365
428.1992,1,1.0,1201.747
365.582,1,1.2,2008.5242
405.0683,0,1.0,976.5675
207.939,1,1.0,2525.3041
232.0942,0,1.0,1859.4439
227.1568,0,0.8,1601.6042
136.3429,0,0.8,2062.8991
77.5475,0,1.0,2657.8369
315.9122,1,1.0,2084.1305
495.1475,1,1.0,989.9739
125.0734,1,1.0,2992.0479
71.0082,0,0.8,2537.2276
400.7893,1,1.2,1664.1172
163.6637,0,1.0,2291.6992
423.3397,0,0.8,785.2277
366.7715,0,1.0,951.6097
475.5531,1,1.2,1392.3957
234.0173,0,0.8,1757.9657
347.8864,0,0.8,943.8257
259.1847,1,1.2,2272.7092
333.7649,1,1.2,2051.9715
252.3195,1,0.8,2196.2659
134.8845,0,1.2,2416.7814
278.5538,0,1.0,1449.4435
287.8629,1,1.2,2215.3407
414.7717,0,1.2,1066.8606
380.9843,0,0.8,727.9646
348.7062,1,1.2,1898.0516
101.0242,1,0.8,2829.7597
374.2773,1,1.0,1814.2395
275.1373,1,1.2,2380.4739
452.3448,1,1.2,1518.8921
463.9419,1,0.8,871.4592
74.8205,1,0.8,2916.4514
419.2887,1,1.2,1581.5329
66.9638,0,0.8,2497.777
215.2263,0,1.2,2183.5451
294.035,0,1.0,1625.1116
116.6454,0,1.2,2619.9639
385.8412,0,1.0,1018.4967
53.7596,0,1.0,2853.6091
125.8696,0,0.8,2243.1654
311.3586,0,0.8,1305.0212
371.4744,0,0.8,938.6839
462.4894,0,0.8,609.1785
367.4735,0,1.2,1236.9262
352.3007,1,1.0,1827.796
227.4535,0,1.2,2151.5304
50.578,1,1.0,3157.0336
104.0717,0,1.0,2411.5875
290.5495,1,1.0,1918.7614
353.8084,0,1.2,1481.9964
237.8517,1,0.8,1852.5828
378.8056,0,1.2,1328.2932
284.838,1,1.0,1999.4282
83.3793,0,1.2,2684.6728
136.4073,1,1.0,2630.152
427.9992,0,0.8,571.3808
376.2107,1,0.8,1561.9274
452.6429,1,1.2,1364.8657
102.9008,1,0.8,2827.4768
495.6001,1,1.0,912.9114
144.233,1,1.0,2881.4276
55.3009,1,0.8,3084.0001
498.8403,1,0.8,783.0238
176.4832,1,0.8,2440.7586
350.6088,0,1.2,1478.7159
129.507,0,1.2,2452.363
311.1028,0,1.0,1363.1425
456.8157,1,1.2,1507.7129
194.0815,1,1.2,2884.2597
351.6143,0,1.0,1256.6131
134.5566,0,1.0,2396.4791
331.1579,1,0.8,1764.6617
201.4027,1,0.8,2260.5167
145.0437,0,1.2,2467.1287
190.9319,1,1.0,2616.7748
130.4785,0,1.2,2765.9548
455.8622,1,1.2,1495.6064
228.7341,0,1.0,1886.6896
160.3757,0,1.0,2139.4195
251.7835,1,1.0,2235.2841
194.2413,0,1.0,2097.5456
384.9887,1,1.2,1833.127
487.049,1,1.2,1204.7999
247.1151,1,1.2,2595.4244
437.465,1,1.0,1443.7881
304.6384,1,0.8,1765.7126
120.756,0,1.2,2624.2426
360.7802,1,0.8,1432.0221
281.0455,1,0.8,1813.9039
342.7729,0,0.8,1120.846
450.3593,1,1.0,1170.1532
248.1956,0,1.0,1823.8701
455.5299,1,1.2,1382.6446
387.8011,0,1.2,1366.0109
269.8722,1,1.0,2142.0779
321.45,1,1.0,1700.41
196.5115,1,0.8,2280.2274
492.6188,1,1.0,1047.5932
350.308,1,1.0,1575.0852
69.7311,0,1.0,2487.2523
196.9799,0,1.0,1996.3419
330.4915,1,0.8,1748.0014
75.35,0,1.2,2886.389
60.7479,1,0.8,2994.8162
252.5109,1,1.0,2152.1811
199.7106,1,1.0,2411.3149
247.2344,0,1.2,2028.7398
168.212,1,1.2,2878.7586
124.123,0,1.2,2664.8256
360.1145,1,0.8,1619.8275
281.557,1,1.2,2246.8115
140.0694,0,1.0,2343.6649
193.8152,1,1.0,2588.1386
316.3136,0,1.0,1348.6909
82.5032,1,0.8,2822.9835
116.3539,1,1.2,3190.5059
82.9605,1,1.2,3285.3709
415.5428,0,1.2,1034.9978
388.5842,1,1.2,1675.166
388.9908,0,1.0,926.6629
372.3464,1,0.8,1402.4425
351.2234,1,1.2,1840.9923
264.6464,0,1.0,1686.9904
339.0252,1,1.0,2032.995
67.2627,1,0.8,3009.7217
329.659,0,1.2,1658.4159
400.045,0,0.8,839.8388
275.1613,0,1.2,1659.2626
210.881,1,0.8,2258.2502
174.842,0,1.2,2257.524
339.2609,0,1.2,1421.2489
361.7605,1,0.8,1468.5461
441.9354,0,1.2,1053.4267
204.0503,0,0.8,1749.2282
396.3975,1,0.8,1403.8881
302.6101,0,1.2,1705.2713
447.2764,1,1.2,1495.3512
287.5154,0,0.8,1356.5127
282.9334,0,1.0,1713.9242
310.0447,1,0.8,1679.6831
387.1919,0,1.0,999.6102
484.1107,1,1.0,1047.6251
83.1035,0,0.8,2434.719
74.0456,0,0.8,2493.4916
471.8977,1,0.8,884.4825
288.444,1,1.0,2147.4657
326.7064,0,0.8,1068.4338
267.0906,0,0.8,1535.8338
92.1459,0,1.2,2775.0378
395.6402,1,1.2,1723.5388
386.2511,1,1.2,1816.0569
190.2665,0,0.8,1836.7621
187.8077,0,0.8,1886.4847
427.0286,0,0.8,905.4644
82.5608,1,1.0,3176.6283
446.4973,0,1.0,713.2975
165.4978,1,1.2,2841.9855
316.8431,1,1.0,2036.6051
471.1974,0,1.0,604.5326
355.1551,1,1.0,1894.3019
236.4934,1,1.2,2594.0702
360.2904,0,1.2,1262.9454
204.7908,0,1.0,2062.8793
174.7663,0,0.8,1710.5336
498.5075,0,1.2,672.6228
387.8556,0,1.0,1146.2411
340.124,0,0.8,912.7553
209.8803,0,0.8,1953.5469
72.1224,1,1.2,3436.2308
63.9756,0,0.8,2382.2351
299.3816,0,1.2,1855.0932
392.9147,0,1.0,844.4627
291.8206,0,1.2,1640.139
428.3533,0,0.8,516.7221
65.0419,0,1.2,2677.2953
215.0384,1,1.2,2591.4914
156.6817,0,1.0,2235.7066
251.2728,1,0.8,2059.7653
82.5694,0,1.2,2800.1908
479.3592,1,1.0,1108.462
150.4649,1,1.0,2629.5302
465.0385,1,1.0,1124.559
241.6519,0,1.0,1516.6496
493.4859,0,1.0,640.5262
299.3263,0,1.2,1712.8295
468.8748,0,1.2,862.4583
52.407,0,0.8,2615.9058
386.7075,0,1.2,1351.5596
456.3728,1,0.8,982.0181
112.8743,1,0.8,2723.9406
93.2566,1,0.8,2990.3305
241.0577,0,1.2,1936.1826
470.1555,0,1.0,804.9449
294.074,1,0.8,1794.5971
287.3554,0,1.0,1372.4008
113.5068,0,0.8,2241.418
50.3553,0,1.2,2912.418
414.563,1,0.8,1092.3584
89.4086,1,1.2,3244.8559
335.2324,0,1.0,1275.2877
461.5774,1,1.2,1579.4992
143.8934,1,1.0,2877.3819
349.3728,0,1.2,1357.0067
85.4144,0,0.8,2298.9021
321.6898,1,0.8,1791.6091
123.7693,1,1.2,3202.4052
381.1791,0,1.0,1060.7932
185.5541,0,1.0,2024.1382
258.526,0,1.0,1694.6542
319.7437,1,1.2,2130.28
127.073,1,1.2,3137.1993
383.737,0,1.2,1359.0542
186.1882,0,1.2,2163.496
348.0673,0,1.0,1223.6926
121.2274,0,1.0,2185.078
359.6529,1,1.2,1899.3823
107.6846,0,1.2,2522.7919
241.4104,0,1.0,1719.7671
161.2427,1,1.0,2804.1909
386.7689,0,0.8,905.1595
167.9158,1,1.2,2895.3287
446.7728,1,0.8,1066.3665
451.3191,1,1.0,1383.7827
138.3986,0,1.0,2245.2235
326.2307,1,1.2,2085.2075
89.4729,0,0.8,2363.6545
226.1917,1,1.0,2334.1876
370.9948,1,0.8,1658.8564
346.7405,1,0.8,1444.2049
331.1153,0,0.8,959.5982
177.1434,0,0.8,1925.0823
220.1112,1,0.8,2139.1403
96.3258,0,1.2,2486.2316
373.5603,1,1.2,1869.7845
276.75,1,0.8,1940.4283
368.9445,1,1.2,1967.5062
162.0246,1,1.0,2634.2747
195.9972,0,0.8,1634.1119
200.3969,1,1.2,2604.183
61.5841,0,1.2,2699.8947
203.4715,1,1.0,2632.3181
411.4871,1,1.0,1543.1447
453.7843,1,1.0,1359.4119
283.1982,1,1.0,2150.6552
254.9758,1,0.8,1885.0787
63.8711,0,1.2,2840.2415
445.642,0,1.2,1051.0397
55.8546,1,1.0,3050.7885
475.1375,0,1.2,868.3888
270.1473,0,1.2,1927.0943
203.8705,1,1.2,2906.9703
465.8983,1,1.0,1266.0621
60.9759,1,1.2,3442.6279
311.6412,1,1.2,2144.6408
297.0196,0,1.2,1769.2266
148.6942,0,0.8,2117.5775
242.9993,0,0.8,1377.8473
343.5188,0,1.2,1503.7497
377.209,1,1.2,1549.4854
50.3226,1,1.2,3223.0048
471.584,1,1.2,1346.2864
124.0364,1,1.2,3127.6753
155.1112,0,1.2,2291.8495
168.5631,0,0.8,2066.567
67.0191,1,1.0,3316.855
105.3735,0,1.2,2753.7269
493.8575,0,1.2,728.0405
191.8475,1,1.2,2771.3883
101.8855,0,1.0,2501.8602
98.1461,1,1.2,3230.6677
373.757,0,1.2,1228.8003
434.5559,0,1.0,789.9597
165.6285,1,1.2,2877.8154
59.4093,1,1.0,3236.6684
150.3905,1,1.0,2807.0023
75.4321,0,1.2,2722.995
96.5277,1,0.8,2800.0841
244.1787,0,0.8,1552.2634
153.4633,1,1.2,3128.6326
282.1756,0,1.0,1614.0981
164.0722,1,1.0,2747.015
473.2418,1,1.0,1233.4383
457.6748,0,1.2,997.0079
305.0627,0,0.8,1071.2314
209.4908,1,1.0,2434.7231
221.5161,0,1.0,1960.2186
235.3335,1,1.2,2536.3474
377.4107,0,0.8,746.1482
253.2375,0,0.8,1429.4696
435.5285,1,1.2,1433.5744
474.8427,1,0.8,958.6096
201.1758,0,1.2,2217.5354
302.3125,0,1.0,1640.8212
92.7754,0,1.2,2737.3848
140.2111,0,1.0,2319.3009
236.0596,1,1.2,2386.005
142.7912,1,1.0,2770.4611
444.4522,0,1.0,1005.0775
121.2288,1,1.2,3128.0671
255.0474,0,1.0,1668.7744
322.5647,0,0.8,1228.7298
361.3388,0,1.2,1497.5004
222.3812,1,0.8,2237.8735
441.0946,0,1.0,877.6852
305.7436,1,1.0,2067.2138
247.7785,1,1.0,2276.7884
80.2583,0,1.2,2831.6141
259.1103,1,1.0,2144.6232
419.3311,0,0.8,642.3971
326.5435,0,0.8,1159.2328
424.4731,1,1.2,1445.1954
272.3053,0,0.8,1475.36
103.3078,1,1.2,3103.8319
56.1379,1,1.2,3437.2027
186.4488,1,1.0,2619.4799
364.0957,0,0.8,847.8486
405.617,1,0.8,1312.9214
183.0888,0,0.8,1678.0288
273.0443,0,1.0,1693.6469
239.5035,1,1.2,2562.7412
234.7353,1,0.8,2193.3563
154.1069,0,0.8,2063.8431
111.367,1,0.8,2691.3474
138.5099,1,0.8,2559.1841
74.8996,1,1.0,3063.8897
139.1588,0,1.2,2607.1792
54.1404,1,0.8,3198.3671
332.2663,0,0.8,1147.1114
192.3689,0,1.2,2139.3395
487.9151,1,1.0,1032.6189
137.1727,1,1.0,2912.037
205.6229,0,1.0,2027.2802
211.0285,0,1.0,1948.251
53.8032,1,0.8,3004.5529
427.6436,0,1.2,892.9376
64.3975,1,1.2,3356.5246
473.0809,0,1.2,795.8328
451.4335,1,1.0,1200.7139
290.9849,0,1.0,1573.2379
294.618,1,1.2,2401.9553
344.2001,1,0.8,1580.978
224.1725,0,1.0,1938.9673
341.25,1,0.8,1587.6812
70.1458,0,1.2,2843.1651
74.3214,0,1.0,2742.4693
255.7537,0,0.8,1558.6008
297.33,0,1.0,1591.245
449.5179,1,1.2,1576.3958
97.0973,0,1.2,2750.8029
420.1916,0,1.2,1123.4982
144.5213,0,0.8,2151.0866
227.3376,1,1.0,2298.4264
192.4711,0,1.0,1974.4728
230.0699,1,1.0,2273.7746
117.723,1,1.2,3062.3254
276.6065,0,0.8,1298.2768
410.7392,1,1.2,1480.6642
248.6903,0,1.2,1874.3689
270.7761,1,0.8,1710.9012
431.9454,1,1.2,1568.6632
367.7262,0,1.2,1371.2443
270.7045,1,1.0,2220.5895
165.963,0,0.8,1876.9342
448.217,1,0.8,1108.8074
309.6592,0,1.0,1370.8481
149.5164,0,0.8,2129.8309
171.1039,0,1.0,1962.2895
411.4099,0,1.2,1119.2209
69.8655,1,0.8,2910.762
496.4415,0,0.8,397.4875
108.6583,0,1.2,2734.9088
408.2308,0,1.2,1280.7281
227.6489,0,0.8,1460.3306
271.4973,1,0.8,2092.1346
446.2928,0,0.8,475.9741
235.81,1,1.0,2491.7601
291.8722,0,0.8,1563.0099
72.1848,0,0.8,2558.1838
51.0564,0,1.2,2858.9888
160.1599,0,1.2,2274.7527
356.2624,0,1.0,1148.1629
104.5692,0,1.2,2734.1998
101.1929,1,0.8,2687.7032
234.9323,1,0.8,1939.4953
341.5267,0,1.0,1400.4767
370.4324,0,1.2,1287.8019
130.3028,0,1.2,2639.9384
85.8147,1,1.2,3348.0914
473.1787,0,1.0,653.869
167.2999,1,1.2,2947.4364
434.0059,1,1.2,1678.0475
438.5712,1,1.2,1583.5626
397.6352,1,0.8,1390.9244
125.9751,1,1.0,2908.8889
419.8107,0,0.8,657.6407
396.1628,1,1.0,1550.0157
318.5253,1,1.2,2128.2816
201.7409,0,0.8,1840.2098
168.1289,0,1.2,2392.7147
104.8501,1,1.2,3130.0167
279.3907,0,1.0,1716.9906
313.3674,0,1.2,1580.4368
211.7025,0,0.8,1780.9085
263.9116,1,1.0,2231.946
213.5815,1,1.0,2327.0984
338.4527,0,0.8,1263.9191
455.5666,0,1.2,918.0656
123.7641,1,1.2,2981.8143
221.634,1,1.2,2591.8664
113.3909,0,1.2,2535.5958
331.2247,1,1.2,1985.8808
377.9917,1,1.0,1550.0905
469.3607,0,1.0,639.6133
175.4924,0,0.8,2059.015
477.595,1,1.2,1322.6615
78.4682,1,1.2,3324.1005
321.3562,1,1.2,2045.5188
75.7097,0,0.8,2449.784
452.1984,0,1.2,935.6994
288.4141,0,1.0,1549.5492
351.2068,0,1.2,1514.6728
424.2083,1,0.8,1084.8083
117.6398,0,1.0,2538.4491
67.3662,0,1.0,2393.6028
445.4965,1,1.0,1263.2085
191.72,0,1.2,2377.2721
108.0405,1,0.8,2880.471
260.8076,0,0.8,1511.7993
319.2377,1,1.2,2022.8196
63.9368,1,0.8,2966.9756
173.703,1,1.0,2890.6327
64.7599,0,1.0,2747.0767
239.1509,1,0.8,1934.1903
452.795,0,0.8,544.3164
492.1936,0,1.2,679.1715
336.6714,0,1.2,1389.6498
122.737,0,1.2,2634.5798
457.6322,0,1.2,814.8082
282.3115,0,1.2,1943.274
119.1872,1,1.2,3238.1718
464.777,1,1.0,1103.1536
390.8611,0,0.8,766.4777
379.2674,0,1.2,1370.9891
369.1313,0,1.0,1256.1198
140.1529,0,0.8,2074.0701
144.953,0,0.8,2173.0805
359.7318,1,0.8,1667.7859
148.8752,1,1.2,2988.6148
247.4023,0,1.2,1860.0864
401.9008,0,1.2,1269.0478
402.7786,1,0.8,1300.4252
253.9678,0,0.8,1498.0055
406.4855,0,1.0,1042.7435
427.3798,0,1.0,983.8074
344.6491,1,1.0,1795.3556
152.7916,1,1.0,2508.1278
173.3053,0,0.8,1945.455
191.6785,1,1.2,2764.3038
102.5618,1,1.2,3445.7822
172.9218,0,1.2,2348.3531
144.2837,1,1.2,2961.4496
254.8979,1,1.0,2294.4918
458.7969,1,0.8,976.0008
97.0161,1,1.2,3146.3068
374.1206,1,0.8,1269.9557
359.2774,1,1.0,1644.0604
93.0894,0,1.0,2343.7734
465.1576,0,1.2,902.5367
305.8125,0,1.2,1692.521
213.6765,1,1.0,2501.2595
390.4424,0,1.0,944.6778
165.8145,1,0.8,2327.0564
362.0794,1,1.0,1895.3494
67.87,0,0.8,2452.7866
427.7336,1,1.0,1431.313
251.6769,0,0.8,1554.9066
336.5118,1,1.0,1891.9354
149.557,0,1.0,2275.0187
354.6832,0,0.8,946.3827
397.5081,0,0.8,866.6417
262.9459,0,1.2,1915.6637
327.9771,1,1.2,1891.8818
255.3467,0,1.0,1752.7202
452.3411,1,1.0,1199.5832
274.0411,0,0.8,1363.1186
428.8139,0,1.0,953.4647
410.6084,0,1.2,1139.7724
234.7272,1,0.8,2122.222
153.538,0,1.0,2241.235
232.737,0,0.8,1633.0793
421.7978,1,1.2,1581.235
152.4346,0,1.2,2583.4353
285.9964,1,1.2,2201.5935
412.7435,0,1.0,762.6029
209.0649,0,1.0,1959.1426
338.9943,0,1.0,1211.0867
160.5342,1,1.0,2587.6538
99.1758,0,1.0,2502.5476
407.4729,0,1.0,990.1033
94.5359,0,1.2,2709.9529
172.1216,1,1.2,2793.7189
434.7992,1,1.0,1305.9538
205.9112,1,1.2,2665.3504
487.8704,1,0.8,860.3798
490.8805,1,1.0,866.3757
170.7242,1,0.8,2533.7682
68.4402,0,1.0,2512.0383
367.2785,0,1.0,1096.4992
252.9439,0,1.2,1779.8601
95.3388,0,0.8,2340.0329
368.3853,0,1.2,1287.0145
64.0287,1,1.0,3161.4741
441.5885,1,0.8,1017.7685
112.3936,1,1.0,2832.6213
107.2903,0,1.2,2412.5492
129.0525,1,1.0,2795.5943
482.1199,0,1.0,468.3917
361.9262,1,1.2,1942.3278
410.6172,0,1.0,1155.0044
228.9357,1,0.8,2338.3141
201.3407,0,1.2,2185.1837
155.5178,1,1.0,2643.3013
266.2916,0,1.2,1673.5571
298.3229,1,1.0,1966.5087
334.2987,0,1.2,1437.2905
165.7033,0,1.2,2297.7564
476.8943,0,0.8,252.3109
126.3913,0,1.2,2638.3184
484.5439,1,0.8,928.2032
56.6853,1,1.2,3325.0263
266.5066,1,1.2,2453.0524
200.0155,0,1.0,2005.8841
252.1055,1,1.0,2292.4949
306.7991,0,1.0,1543.4154
246.0151,1,1.2,2506.4235
236.6811,0,1.2,1934.5336
379.7255,1,0.8,1506.303
358.6443,0,0.8,1084.0526
424.9721,0,0.8,753.8752
162.4815,1,1.0,2554.6613
324.2878,1,1.0,1731.8662
313.3377,1,0.8,1884.5962
216.382,0,1.2,2054.2807
268.7259,0,1.0,1681.6141
191.202,0,1.0,2164.627
113.83,1,0.8,2894.1469
146.2105,0,1.0,2326.3613
97.4811,1,0.8,2760.3838
357.3813,0,1.0,1184.4292
347.3273,1,1.2,2000.4334
477.7729,0,1.2,828.6243
378.3553,0,1.0,1036.6243
73.4206,1,0.8,2667.576
447.9103,0,1.0,686.859
438.2038,0,0.8,587.6817
249.4941,1,1.0,2251.5661
313.6384,0,1.2,1802.4779
489.2352,1,1.2,1360.5353
289.537,1,1.0,2006.1517
457.3948,0,1.0,763.4012
87.3674,0,1.0,2296.7091
135.9733,0,1.2,2642.7432
248.3397,1,1.2,2408.6654
313.1406,0,0.8,1253.0151
417.3025,1,1.0,1416.4692
494.718,0,1.0,629.0331
224.9832,0,1.2,2040.2164
71.337,1,1.0,3225.6037
410.5272,0,0.8,783.8308
321.9713,0,1.0,1402.4014
139.3443,0,1.2,2492.4698
272.6728,0,1.0,1585.6981
384.0396,0,1.2,1263.22
396.6853,1,0.8,1278.3465
274.8283,0,0.8,1467.7399
187.3465,1,1.0,2449.8214
488.1842,0,1.0,566.2873
348.5132,0,1.2,1609.0558
233.7069,1,0.8,2087.4745
176.2085,0,0.8,1962.7893
378.9963,0,0.8,672.6902
158.9826,1,0.8,2347.0134
127.2695,1,1.0,2850.352
288.4253,0,1.0,1550.3444
180.4943,1,1.2,2801.6629
333.0073,1,0.8,1854.0429
103.0724,1,1.0,2926.3463
344.7235,1,1.0,1784.8238
177.4834,0,0.8,1840.9449
50.1093,0,1.0,2823.1427
107.1212,1,1.2,3049.358
470.1269,0,1.2,779.465
440.3096,1,0.8,1008.3051
155.1241,0,1.2,2506.7496
400.2674,0,1.0,1011.2617
323.8572,1,1.2,2109.0635
486.9071,1,1.0,1046.0726
218.1225,0,0.8,1830.314
356.6573,0,0.8,1001.2207
78.5911,0,1.0,2803.5762
228.3113,1,1.0,2485.388
483.7179,0,1.2,633.8266
292.5414,1,1.0,2101.1465
179.5458,1,0.8,2529.0528
104.1219,1,1.0,2938.617
366.5878,0,1.2,1408.2066
340.1852,1,1.2,1851.2836
218.2724,0,1.0,1809.0365
477.9236,1,1.2,1285.2185
59.9913,0,1.2,2764.5972
186.6757,0,0.8,1872.1409
464.4813,1,1.0,1242.6317
194.4209,1,0.8,2236.3042
163.5138,0,0.8,1848.379
290.3992,0,1.2,1590.1173
420.7108,1,0.8,1317.6872
96.416,1,1.0,2843.7137
474.3593,0,1.0,657.783
407.7828,0,1.0,1091.6744
131.5626,1,0.8,2544.3899
370.4036,0,1.0,1063.5858
223.2314,1,1.0,2401.4106
231.0326,1,0.8,2168.9041
402.4805,1,0.8,1237.7558
483.2532,1,0.8,854.0292
106.9951,0,0.8,2274.1098
239.2836,1,1.2,2463.1753
266.4237,1,0.8,1930.8399
219.3403,0,0.8,1897.5382
213.4351,0,1.0,2034.1675
73.5209,1,1.0,3241.5929
358.4924,1,0.8,1473.4328
246.2965,1,0.8,1896.6412
137.6572,1,0.8,2859.3228
417.2151,1,1.0,1352.2462
411.1523,1,1.0,1475.166
268.8762,0,0.8,1533.9904
184.3028,0,1.0,2020.4394
337.1417,1,1.0,1904.439
179.6685,0,0.8,1902.5586
156.2036,0,1.0,2192.6294
378.7316,1,0.8,1348.2526
68.1464,0,1.2,2759.6087
92.6458,0,1.2,2550.4893
53.0547,1,1.2,3716.1038
118.8244,1,1.0,3051.612
81.0455,1,1.2,3305.0665
498.1111,0,1.0,665.4462
179.9645,1,0.8,2543.098
117.1706,0,1.2,2673.801
158.4483,1,1.0,2673.2587
471.2565,1,1.2,1451.1318
284.0721,1,1.0,2170.5007
214.1681,1,1.0,2508.2762
443.0262,0,0.8,551.1471
227.7456,0,1.0,1899.1661
200.7539,1,1.0,2523.5713
143.2771,0,1.2,2445.5427
220.0086,1,0.8,2236.9543
192.508,1,1.0,2662.7382
354.7868,0,1.2,1578.6221
180.3122,0,0.8,1948.3834
309.7399,1,1.0,1934.6971
79.6515,1,1.2,3387.2138
136.0801,1,0.8,2532.3913
233.3324,0,0.8,1595.628
471.6272,1,0.8,1069.3806
219.7634,1,0.8,2388.3597
348.8334,1,1.0,1869.8239
164.7893,1,1.0,2667.8942
107.1651,1,0.8,2545.2075
76.3415,1,0.8,2996.6901
187.4361,0,1.0,2115.1872
120.9475,1,1.2,3150.5087
128.3047,1,0.8,2515.0713
392.3417,0,1.0,1005.2308
57.1271,0,1.0,2900.8946
301.0146,1,1.2,2092.5396
220.7576,0,1.0,1954.0496
277.9475,1,0.8,1844.641
303.2736,0,1.0,1534.38
191.0155,0,0.8,1825.0262
182.799,1,1.0,2706.6547
380.0308,0,0.8,903.9718
442.0746,1,0.8,1189.0972
136.6617,0,1.0,2527.8173
93.9284,1,0.8,2928.967
454.0081,0,1.0,787.6166
207.453,1,1.0,2578.4659
298.0928,1,1.0,2065.8001
211.7944,1,0.8,2180.2287
106.6111,1,1.0,2882.3562
315.1992,0,1.2,1693.0184
286.3134,1,0.8,1805.9026
141.3471,0,1.2,2421.0311
253.3411,0,1.2,1914.2339
408.6264,1,1.2,1484.2569
315.6917,1,1.2,2056.1529
93.6128,0,1.0,2458.3777
296.6097,0,1.2,1963.1478
366.2322,0,0.8,1043.9502
406.7165,1,1.2,1624.2819
333.1029,1,1.2,1957.7982
118.6962,0,1.2,2362.7248
369.578,0,1.0,1005.644
